# time[S]; data[V]
7.625996000000000440e-07;4.610539999999999777e-02
7.626995999999999457e-07;4.796170000000000294e-02
7.627995999999999532e-07;4.653129999999999766e-02
7.628995999999999607e-07;4.655659999999999660e-02
7.629995999999999682e-07;4.671449999999999908e-02
7.630995999999999757e-07;4.663090000000000290e-02
7.631995999999999832e-07;4.670649999999999802e-02
7.632995999999999907e-07;4.670119999999999827e-02
7.633995999999999982e-07;4.708600000000000285e-02
7.634996000000000058e-07;4.699840000000000267e-02
7.635996000000000133e-07;4.701700000000000323e-02
7.636996000000000208e-07;4.661490000000000078e-02
7.637996000000000283e-07;4.576179999999999831e-02
7.638996000000000358e-07;4.716290000000000066e-02
7.639996000000000433e-07;4.757689999999999836e-02
7.640995999999999450e-07;4.617840000000000139e-02
7.641995999999999525e-07;4.663620000000000265e-02
7.642995999999999600e-07;4.797230000000000244e-02
7.643995999999999675e-07;4.648490000000000261e-02
7.644995999999999750e-07;4.701169999999999655e-02
7.645995999999999825e-07;4.709920000000000079e-02
7.646995999999999900e-07;4.668789999999999746e-02
7.647995999999999975e-07;4.668130000000000196e-02
7.648996000000000051e-07;4.671050000000000202e-02
7.649996000000000126e-07;4.590240000000000292e-02
7.650996000000000201e-07;4.653000000000000191e-02
7.651996000000000276e-07;4.631369999999999931e-02
7.652996000000000351e-07;4.627259999999999707e-02
7.653996000000000426e-07;4.633229999999999987e-02
7.654995999999999443e-07;4.603249999999999703e-02
7.655995999999999518e-07;4.629250000000000032e-02
7.656995999999999593e-07;4.602579999999999866e-02
7.657995999999999668e-07;4.589710000000000317e-02
7.658995999999999743e-07;4.674760000000000026e-02
7.659995999999999818e-07;4.546850000000000197e-02
7.660995999999999893e-07;4.594089999999999979e-02
7.661995999999999968e-07;4.688429999999999681e-02
7.662996000000000044e-07;4.713370000000000060e-02
7.663996000000000119e-07;4.675429999999999864e-02
7.664996000000000194e-07;4.746940000000000187e-02
7.665996000000000269e-07;4.743889999999999912e-02
7.666996000000000344e-07;4.767239999999999672e-02
7.667996000000000419e-07;4.774140000000000328e-02
7.668995999999999436e-07;4.795900000000000163e-02
7.669995999999999511e-07;4.851230000000000125e-02
7.670995999999999586e-07;4.883869999999999878e-02
7.671995999999999661e-07;5.002229999999999871e-02
7.672995999999999736e-07;4.999309999999999865e-02
7.673995999999999811e-07;4.983119999999999911e-02
7.674995999999999886e-07;5.012309999999999682e-02
7.675995999999999962e-07;5.094839999999999786e-02
7.676996000000000037e-07;5.129079999999999750e-02
7.677996000000000112e-07;5.248490000000000100e-02
7.678996000000000187e-07;5.404400000000000176e-02
7.679996000000000262e-07;5.293210000000000276e-02
7.680996000000000337e-07;5.415679999999999800e-02
7.681996000000000412e-07;5.407050000000000051e-02
7.682995999999999429e-07;5.477370000000000155e-02
7.683995999999999504e-07;5.506570000000000215e-02
7.684995999999999579e-07;5.563490000000000102e-02
7.685995999999999654e-07;5.574230000000000157e-02
7.686995999999999729e-07;5.642830000000000068e-02
7.687995999999999804e-07;5.824479999999999935e-02
7.688995999999999879e-07;5.690470000000000250e-02
